x,y,region,home_county,mutual_aid_number,type,accidental_transmitter,date,operational_periods,number_volunteers,total_hours,mileage,total_paid_hours,aircraft_used,area_type,area_type_other,land_ownership,land_ownership_other,number_subjects,category,category_other,age_sub_1,gender_sub_1,fitness_sub_1,experience_sub_1,mental_factor_sub_1,mental_rating_sub_1,age_sub_2,gender_sub_2,fitness_sub_2,experience_sub_2,mental_factor_sub_2,mental_rating_sub_2,age_sub_3,gender_sub_3,fitness_sub_3,experience_sub_3,mental_factor_sub_3,mental_rating_sub_3,age_sub_4,gender_sub_4,fitness_sub_4,experience_sub_4,mental_factor_sub_4,mental_rating_sub_4,age_sub_5,gender_sub_5,fitness_sub_5,experience_sub_5,mental_factor_sub_5,mental_rating_sub_5,group_specifics,number_sub_well,number_sub_ill_injured,number_sub_doa,number_sub_not_found,point_found_count,medical_problems_subject,medical_problems_other_subject,medical_provider,medical_provider_other,year,male_female,sub_1,sub_2,sub_3,sub_4,sub_5,sub_total,state,children,seniors,mental,daylight,winter,helicopter,uav,fixed_wing,total_aircrafts,gps,time_bin
-121.642943521,38.172531099,,None,,search water,,2014/01/08 08:00:00+00,0.0,2.0,8.0,,0.0,no,water,,,,4.0,open water,,45.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,2.0,2.0,,,,,,2014,male,1.0,,,,,1.0,California,0,0,0,1,0,0,0,0,0,0,0-11hr
-72.624992097,44.482515935,,None,,rescue rock,,2014/09/23 00:00:00+00,0.0,6.0,10.0,,0.0,no,wilderness,,,,1.0,hiking,,65.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Vermont,0,0,0,0,0,0,0,0,0,0,0-11hr
-72.6611328129999,44.4360734750001,,None,,rescue mountain,,2014/09/26 00:00:00+00,0.0,4.0,6.0,,0.0,no,wilderness,,,,1.0,hiking,,35.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Vermont,0,0,0,0,0,0,0,0,0,0,0-11hr
-72.801541608,44.55443883,,None,,rescue rock,,2014/09/27 00:00:00+00,0.0,5.0,22.0,,0.0,no,wilderness,,,,1.0,climbing-scrambling,,35.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Vermont,0,0,0,0,0,0,0,0,0,0,11-32hr
-113.360469927,33.4641970910001,,None,,rescue rock,,2014/02/09 00:00:00+00,0.0,4.0,30.0,,0.0,aircraft-helicopter,wilderness,,,,2.0,climbing-scrambling,,,female,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,female,1.0,1.0,,,,2.0,Arizona,0,0,0,0,0,1,0,0,1,0,11-32hr
-110.958933137,33.9995900540001,,None,,search forest,,2014/02/27 00:00:00+00,0.0,8.0,72.0,,0.0,no,wilderness,,,,1.0,hiking,,55.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-111.601557459,33.6635892850001,,None,,rescue water,,2014/03/01 00:00:00+00,0.0,1.0,3.0,,0.0,aircraft-helicopter,water,,,,2.0,motorized-land,,,male,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,male female,1.0,1.0,,,,2.0,Arizona,0,0,0,0,0,1,0,0,1,0,0-11hr
-111.384096679,33.522106616,,None,,rescue mountain,,2014/03/09 06:59:59+00,0.0,7.0,21.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,hiking,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,1,0,0,1,0,11-32hr
-111.468315803,33.4719126570001,,None,,search mountain,,2014/05/04 06:59:59+00,0.0,6.0,18.0,,0.0,no,wilderness,,,,1.0,hiking,,15.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,1,1,0,0,0,0,0,0,0,0,11-32hr
-111.821864446,33.466959913,,None,,search rural,,2014/05/13 06:59:59+00,0.0,8.0,18.0,,0.0,no,urban_rural,,,,1.0,other,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-112.51193669,33.599993055,,None,,rescue mountain,,2014/06/05 06:59:59+00,0.0,6.0,6.0,,0.0,aircraft-helicopter,wilderness,,,,2.0,hiking,,,male,,,,,,female,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,male female,1.0,1.0,,,,2.0,Arizona,0,0,0,0,0,1,0,0,1,0,0-11hr
-112.227051414,33.0665303480001,,None,,rescue water,,2014/09/09 00:00:00+00,0.0,4.0,4.0,,0.0,no,water,,,,1.0,,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,0-11hr
-111.373276455,33.584552977,,None,,rescue mountain,,2014/09/23 00:00:00+00,0.0,16.0,160.0,,0.0,aircraft-helicopter,wilderness,,,,3.0,hiking,,25.0,male,,,,,25.0,male,,,,,25.0,male,,,,,,,,,,,,,,,,,,3.0,0.0,,0.0,,,,,,2014,male,1.0,1.0,1.0,,,3.0,Arizona,0,0,0,0,0,1,0,0,1,0,32hours-7day
-111.936448069,35.0024542130001,,None,,search forest,,2014/09/26 00:00:00+00,0.0,7.0,60.0,,0.0,no,wilderness,,,,1.0,hiking,,75.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-80.81841779,41.237558644,,None,,search urban,,2014/09/27 00:00:00+00,0.0,5.0,8.0,,0.0,no,urban_rural,,,,1.0,walk away,,35.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Pennsylvania,0,0,0,0,0,0,0,0,0,0,0-11hr
-80.17767646,40.937101291,,None,,rescue forest,,2014/09/27 00:00:00+00,0.0,10.0,14.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,walk away,,45.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Pennsylvania,0,0,0,0,0,1,0,0,1,0,11-32hr
-112.51244195,33.599871615,,None,,rescue mountain,,2014/02/18 06:59:59+00,0.0,2.0,6.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,hiking,,55.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Arizona,0,0,0,0,0,1,0,0,1,0,0-11hr
-117.187781,33.159836,,None,,search rural,,2014/08/01 20:03:59+00,0.0,7.0,7.0,,0.0,aircraft-helicopter,urban_rural,,,,1.0,walk away,,75.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,California,0,0,0,1,0,1,0,0,1,0,0-11hr
-117.15221,33.182778,,None,,search urban,,2014/08/08 18:14:00+00,0.0,6.0,6.0,,0.0,no,urban_rural,,,,1.0,walk away,,75.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,California,0,0,0,1,0,0,0,0,0,0,0-11hr
-117.079066629,32.6070674810001,,None,,search urban,,2014/08/08 19:17:00+00,0.0,3.0,2.0,,0.0,no,urban_rural,,,,1.0,walk away,,5.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,California,1,1,0,1,0,0,0,0,0,0,0-11hr
-117.273017035,32.991267415,,None,,search urban,,2014/09/21 06:17:59+00,0.0,4.0,4.0,,0.0,aircraft-helicopter,urban_rural,,,,1.0,walk away,,15.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,California,1,1,0,0,0,1,0,0,1,0,0-11hr
-105.282033738,39.9311847130001,,None,,rescue rock,,2014/09/30 00:00:00+00,0.0,16.0,96.0,,0.0,no,wilderness,,,,1.0,climbing-roped,,55.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Colorado,0,0,0,0,0,0,0,0,0,0,32hours-7day
-118.022189,34.2146760000001,,None,,rescue mountain,,2014/09/01 08:39:59+00,0.0,16.0,37.0,,0.0,no,wilderness,,,,1.0,mtn bike,,45.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,California,0,0,0,1,0,0,0,0,0,0,32hours-7day
-118.020666,34.196081,,None,,rescue mountain,,2014/09/01 10:59:00+00,0.0,18.0,68.0,,0.0,no,wilderness,,,,1.0,hiking,,25.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,California,0,0,0,1,0,0,0,0,0,0,32hours-7day
-118.021438,34.1955110000001,,None,,rescue mountain,,2014/09/01 14:58:00+00,0.0,17.0,43.0,,0.0,aircraft-helicopter,wilderness,,,,2.0,hiking,,25.0,male,,,,,25.0,female,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,male female,1.0,1.0,,,,2.0,California,0,0,0,1,0,1,0,0,1,0,32hours-7day
-118.022447,34.1955290000001,,None,,search mountain,,2014/09/01 20:29:59+00,0.0,13.0,17.0,,0.0,no,wilderness,,,,4.0,hiking,,45.0,male,,,,,15.0,male,,,,,15.0,male,,,,,,,,,,,,,,,,,,4.0,0.0,,0.0,,,,,,2014,male,1.0,1.0,1.0,,,3.0,California,1,0,0,1,0,0,0,0,0,0,11-32hr
-118.060504,34.1809940000001,,None,,rescue mountain,,2014/09/07 20:16:59+00,0.0,19.0,86.0,,0.0,no,wilderness,,,,3.0,hiking,,55.0,male,,,,,55.0,female,,,,,45.0,male,,,,,,,,,,,,,,,,,,3.0,0.0,,0.0,,,,,,2014,male female,1.0,1.0,1.0,,,3.0,California,0,0,0,1,0,0,0,0,0,0,32hours-7day
-118.017141,34.191067,,None,,rescue mountain,,2014/09/13 16:12:00+00,0.0,20.0,46.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,hiking,,15.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,California,1,1,0,1,0,1,0,0,1,0,32hours-7day
-118.022447,34.1955290000001,,None,,rescue mountain,,2014/09/14 14:52:59+00,0.0,19.0,10.0,,0.0,no,wilderness,,,,1.0,hiking,,45.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,California,0,0,0,1,0,0,0,0,0,0,0-11hr
-118.029528,34.2095780000001,,None,,rescue mountain,,2014/09/16 16:20:00+00,0.0,10.0,22.0,,0.0,aircraft-helicopter,wilderness,,,,2.0,hiking,,25.0,male,,,,,25.0,female,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,male female,1.0,1.0,,,,2.0,California,0,0,0,1,0,1,0,0,1,0,11-32hr
-117.064695648,36.1871812100001,,None,,search mountain,,2014/01/01 00:00:00+00,0.0,10.0,77.0,,0.0,aircraft-helicopter,wilderness,,,,2.0,hiking,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,1.0,,,,,,2014,male,1.0,,,,,1.0,California,0,0,0,0,0,1,0,0,1,0,32hours-7day
-105.372839264,39.486458585,,None,,search forest,,2014/03/23 06:00:00+00,0.0,5.0,35.0,,0.0,no,wilderness,,,,2.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,,,,,,,,Colorado,0,0,0,0,0,0,0,0,0,0,32hours-7day
-105.593424133,39.6404988420001,,None,,assist,,2014/04/07 06:00:00+00,0.0,3.0,36.0,,0.0,no,wilderness,,,,2.0,hiking,,15.0,male,,,,,45.0,male,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2014,male,1.0,1.0,,,,2.0,Colorado,1,1,0,0,0,0,0,0,0,0,32hours-7day
-105.466866783,39.436030176,,None,,search rural,,2014/05/04 06:00:00+00,0.0,2.0,2.0,,0.0,no,urban_rural,,,,1.0,walk away,,15.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Colorado,1,1,0,0,0,0,0,0,0,0,0-11hr
-105.591578773,39.6416389710001,,None,,assist,,2014/05/10 06:00:00+00,0.0,2.0,18.0,,0.0,no,wilderness,,,,2.0,hiking,,15.0,male,,,,,45.0,male,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2014,male,1.0,1.0,,,,2.0,Colorado,1,1,0,0,0,0,0,0,0,0,11-32hr
-112.512225203,33.5925954250001,,None,,search mountain,,2014/10/21 06:59:59+00,0.0,11.0,66.0,,0.0,no,wilderness,,,,1.0,hiking,,55.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,0,0,0,0,1,0,0,0,0,0,32hours-7day
-112.512010626,33.59306015,,None,,search mountain,,2014/10/07 06:59:59+00,0.0,11.0,33.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,hiking,,45.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,0,0,0,0,1,1,0,0,1,0,32hours-7day
-111.705084137,40.5857697390001,,None,,rescue snow ice,,2014/02/09 00:27:00+00,0.0,16.0,145.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,snow_skiing,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Utah,0,0,0,0,1,1,0,0,1,0,32hours-7day
-111.778297714,40.6148918920001,,None,,search mountain,,2014/03/14 22:25:59+00,0.0,14.0,75.0,,0.0,no,wilderness,,,,2.0,hiking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,2014,,,,,,,,Utah,0,0,0,0,0,0,0,0,0,0,32hours-7day
-111.84109932,35.0237955580001,,None,,rescue mountain,,2014/09/20 00:00:00+00,0.0,8.0,38.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,climbing-scrambling,,25.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,1,0,0,1,0,32hours-7day
-111.73031018,35.0211563190001,,None,,search forest,,2014/10/02 00:00:00+00,0.0,3.0,20.0,,0.0,no,wilderness,,,,2.0,hiking,,65.0,male,,,,,65.0,female,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,male female,1.0,1.0,,,,2.0,Arizona,0,1,0,0,1,0,0,0,0,0,11-32hr
-72.826674751,44.5340895370001,,None,,search mountain,,2014/11/01 13:06:59+00,0.0,2.0,2.0,,0.0,no,wilderness,,,,1.0,hiking,,25.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Vermont,0,0,0,1,1,0,0,0,0,0,0-11hr
-134.381098119,58.2956681840001,,None,,search mountain,,2014/09/22 07:25:59+00,0.0,7.0,71.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,hunting,,25.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Alaska,0,0,0,1,0,1,0,0,1,0,32hours-7day
-134.727913601,58.3629013950001,,None,,search water,,2014/09/16 17:16:59+00,0.0,3.0,23.0,,0.0,aircraft-helicopter,water,,,,2.0,other,,55.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,1.0,,,,,,2014,male,1.0,,,,,1.0,Alaska,0,0,0,1,0,1,0,0,1,0,11-32hr
-134.570686276,58.432537047,,None,,rescue forest,,2014/08/24 05:06:59+00,0.0,8.0,33.0,,0.0,no,wilderness,,,,2.0,hiking,,25.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Alaska,0,0,0,0,0,0,0,0,0,0,32hours-7day
-134.51587866,58.418801902,,None,,search mountain,,2014/07/24 07:53:00+00,0.0,5.0,39.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,hiking,,25.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Alaska,0,0,0,1,0,1,0,0,1,0,32hours-7day
-134.568336,58.4367510000001,,None,,rescue mountain,,2014/05/03 06:27:59+00,0.0,9.0,13.0,,0.0,no,wilderness,,,,1.0,hiking,,25.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Alaska,0,0,0,0,0,0,0,0,0,0,11-32hr
-134.391002807,58.317341744,,None,,rescue mountain,,2014/03/31 03:36:00+00,0.0,11.0,10.0,,0.0,aircraft-helicopter,wilderness,,,,2.0,hiking,,15.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Alaska,1,1,0,0,0,1,0,0,1,0,0-11hr
-111.5685,34.4068,,None,,rescue mountain,,2014/04/07 06:59:59+00,0.0,10.0,35.0,,0.0,aircraft-helicopter,wilderness,,,,2.0,hiking,,15.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,1,1,0,0,0,1,0,0,1,0,32hours-7day
-111.1203,33.7649000000001,,None,,rescue other,,2014/04/22 06:59:59+00,0.0,12.0,82.0,,0.0,aircraft-helicopter,unknown,,,,1.0,other,,25.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,1,0,0,1,0,32hours-7day
-111.1812,34.3115,,None,,rescue mountain,,2014/04/26 06:59:59+00,0.0,8.0,13.0,,0.0,no,wilderness,,,,2.0,other,,45.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-111.6667,34.4080000000001,,None,,rescue other,,2014/04/30 20:10:00+00,0.0,7.0,13.0,,0.0,no,unknown,,,,1.0,other,,25.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,0,0,0,1,0,0,0,0,0,0,11-32hr
-111.6073,34.4176,,None,,search other,,2014/05/31 06:59:59+00,0.0,3.0,17.0,,0.0,no,wilderness,,,,2.0,hiking,,15.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,1,1,0,0,0,0,0,0,0,0,11-32hr
-111.2005,34.5317000000001,,None,,rescue mountain,,2014/07/22 06:59:59+00,0.0,8.0,42.0,,0.0,no,wilderness,,,,2.0,hiking,,25.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,32hours-7day
-111.7603,34.5373000000001,,None,,rescue other,,2014/07/26 06:59:59+00,0.0,18.0,31.0,,0.0,no,wilderness,,,,1.0,hiking,,55.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-111.2005,34.3858000000001,,None,,rescue other,,2014/07/26 06:59:59+00,0.0,15.0,22.0,,0.0,no,wilderness,,,,1.0,hiking,,55.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Arizona,0,0,0,0,0,0,0,0,0,0,11-32hr
-111.5716,34.4245000000001,,None,,rescue mountain,,2014/08/07 06:59:59+00,0.0,11.0,40.0,,0.0,no,wilderness,,,,2.0,hiking,,15.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,1,1,0,0,0,0,0,0,0,0,32hours-7day
-111.2662,34.2545000000001,,None,,search urban,,2014/08/13 06:59:59+00,0.0,33.0,66.0,,0.0,no,urban_rural,,,,1.0,other,,5.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Arizona,1,1,0,0,0,0,0,0,0,0,32hours-7day
-111.6043,34.414,,None,,rescue other,,2014/10/05 06:59:59+00,0.0,6.0,30.0,,0.0,aircraft-helicopter,wilderness,,,,2.0,hiking,,45.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Arizona,0,0,0,0,1,1,0,0,1,0,11-32hr
-111.5077,34.4184000000001,,None,,rescue mountain,,2014/10/23 06:59:59+00,0.0,14.0,42.0,,0.0,no,wilderness,,,,2.0,motorized-land,,75.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,0,0,0,0,1,0,0,0,0,0,32hours-7day
-110.9991,34.3363000000001,,None,,rescue mountain,,2014/10/28 06:59:59+00,0.0,8.0,28.0,,0.0,no,wilderness,,,,1.0,hiking,,75.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Arizona,0,0,0,0,1,0,0,0,0,0,11-32hr
-111.4299,34.3982,,None,,rescue mountain,,2014/10/25 06:59:59+00,0.0,10.0,40.0,,0.0,no,wilderness,,,,1.0,hiking,,75.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Arizona,0,0,0,0,1,0,0,0,0,0,32hours-7day
-111.0701,34.3662,,None,,rescue mountain,,2014/11/01 06:59:59+00,0.0,8.0,36.0,,0.0,no,wilderness,,,,1.0,hiking,,75.0,female,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,female,1.0,,,,,1.0,Arizona,0,0,0,0,1,0,0,0,0,0,32hours-7day
-121.784401826,44.1472581240001,,None,,rescue mountain,,2014/11/16 08:00:00+00,0.0,11.0,149.0,,0.0,aircraft-helicopter,wilderness,,,,2.0,mountaineering,,35.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,,,,,,2014,male,1.0,,,,,1.0,Oregon,0,0,0,1,1,1,0,0,1,0,32hours-7day
-111.60697966,33.4744068320001,,None,,rescue other,,2014/11/15 18:27:00+00,0.0,10.0,5.0,,0.0,no,wilderness,,,,1.0,hiking,,,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Arizona,0,0,0,1,1,0,0,0,0,0,0-11hr
-121.54761105,45.7128946560001,,None,,rescue rock,,2014/11/14 08:00:00+00,0.0,11.0,33.0,,0.0,no,wilderness,,,,1.0,other,,15.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,Oregon,1,1,0,1,1,0,0,0,0,0,32hours-7day
-117.835976543,34.2934928490001,,None,,rescue mountain,,2014/11/16 00:00:00+00,0.0,26.0,104.0,,0.0,aircraft-helicopter,wilderness,,,,2.0,motorized-land,,15.0,male,,,,,15.0,female,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,male female,1.0,1.0,,,,2.0,California,1,1,0,0,1,1,0,0,1,0,32hours-7day
-117.752278119,34.3736068740001,,None,,search mountain,,2014/10/20 00:00:00+00,0.0,2.0,4.0,,0.0,aircraft-helicopter,wilderness,,,,4.0,hiking,,,male,,,,,,male,,,,,,male,,,,,,,,,,,,,,,,,,4.0,0.0,,0.0,,,,,,2014,male,1.0,1.0,1.0,,,3.0,California,0,0,0,0,1,1,0,0,1,0,0-11hr
-117.773929901,34.231066304,,None,,rescue mountain,,2014/10/12 00:00:00+00,0.0,5.0,10.0,,0.0,aircraft-helicopter,wilderness,,,,2.0,climbing-scrambling,,25.0,male,,,,,25.0,male,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,male,1.0,1.0,,,,2.0,California,0,0,0,0,1,1,0,0,1,0,0-11hr
-117.774959869,34.231030822,,None,,rescue mountain,,2014/10/12 00:00:00+00,0.0,5.0,10.0,,0.0,aircraft-helicopter,wilderness,,,,2.0,hiking,,,male,,,,,,male,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,,0.0,,,,,,2014,male,1.0,1.0,,,,2.0,California,0,0,0,0,1,1,0,0,1,0,0-11hr
-117.95462354,34.168419407,,None,,search mountain,,2014/10/11 00:00:00+00,0.0,4.0,4.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,hiking,,15.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,California,1,1,0,0,1,1,0,0,1,0,0-11hr
-117.863114906,34.241608286,,None,,search mountain,,2014/10/08 00:00:00+00,0.0,4.0,24.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,motorized-land,,25.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,California,0,0,0,0,1,1,0,0,1,0,11-32hr
-117.677396604,34.180396257,,None,,search mountain,,2014/09/29 00:00:00+00,0.0,6.0,24.0,,0.0,aircraft-helicopter,wilderness,,,,3.0,hiking,,25.0,male,,,,,25.0,male,,,,,25.0,male,,,,,,,,,,,,,,,,,,3.0,0.0,,0.0,,,,,,2014,male,1.0,1.0,1.0,,,3.0,California,0,0,0,0,0,1,0,0,1,0,11-32hr
-122.562837891,41.0661216660001,,None,,search mountain,,2014/10/27 19:22:59+00,0.0,4.0,64.0,,0.0,aircraft-helicopter,wilderness,,,,1.0,hiking,,55.0,male,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,2014,male,1.0,,,,,1.0,California,0,0,0,1,1,1,0,0,1,0,32hours-7day
